Genre,Reports,Age,Gpa,Year,Count,Gender,report_length,Priority,Category,Synthetic,Created_Date
Financial Support, I'm not sure I'll be able to afford to finish my degree because of how much debt I've already accumulated.,17.0,0.87,5.0,1.0,F,107.0,MEDIUM,Original,False,2026-03-26
Financial Support,It's frustrating that there are so few scholarships available to help with the cost of tuition.,16.0,2.52,5.0,1.0,F,95.0,MEDIUM,Original,False,2026-03-26
Financial Support,"I'm having a hard time filling out all of the financial aid applications, and it's causing me a lot of stress.",23.0,2.7,4.0,1.0,F,110.0,MEDIUM,Original,False,2026-03-26
Financial Support,I'm worried about how much student loan debt I'm going to have when I graduate.,26.0,0.18,1.0,1.0,M,79.0,MEDIUM,Original,False,2026-03-26
Financial Support,It's hard to balance my budget when the cost of living keeps going up.,21.0,3.73,3.0,1.0,F,70.0,MEDIUM,Original,False,2026-03-26
Financial Support,"I'm constantly worrying about money, and it's making it hard to focus on my studies.",20.0,0.39,3.0,1.0,F,84.0,MEDIUM,Original,False,2026-03-26
Financial Support,I wish there were more resources available to help students manage their finances.,19.0,0.63,2.0,1.0,F,82.0,MEDIUM,Original,False,2026-03-26
Financial Support,"The financial aid office is always so busy, it's hard to get an appointment to speak with someone.",16.0,3.07,2.0,1.0,M,98.0,MEDIUM,Original,False,2026-03-26
Financial Support,The application process for student loans is so confusing and overwhelming.,27.0,1.47,2.0,1.0,F,75.0,MEDIUM,Original,False,2026-03-26
Financial Support,"I'm struggling to make ends meet, even with financial aid and scholarships.",19.0,1.42,4.0,1.0,F,75.0,MEDIUM,Original,False,2026-03-26
Financial Support," The cost of textbooks and other course materials is outrageous, and it's making it difficult to afford my education.",20.0,0.17,3.0,1.0,F,117.0,MEDIUM,Original,False,2026-03-26
Financial Support," I'm worried about how I'm going to pay for everything, especially since I lost my job due to the pandemic.",19.0,0.2,2.0,1.0,F,107.0,MEDIUM,Original,False,2026-03-26
Financial Support," The financial aid website is constantly down, which is making it hard to submit my application on time.",22.0,3.26,2.0,1.0,F,104.0,MEDIUM,Original,False,2026-03-26
Financial Support, I'm not sure I'll be able to afford to finish my degree because of how much debt I've already accumulated.,20.0,1.69,5.0,1.0,F,107.0,MEDIUM,Original,False,2026-03-26
Financial Support, I wish there were more programs available to help students with their finances.,23.0,2.17,3.0,1.0,F,80.0,MEDIUM,Original,False,2026-03-26
Financial Support," The financial aid process is so slow, and I need the money now to pay my tuition.",25.0,3.34,2.0,1.0,F,82.0,MEDIUM,Original,False,2026-03-26
Financial Support, It's frustrating that I have to work multiple jobs just to afford my education.,22.0,2.17,2.0,1.0,M,80.0,MEDIUM,Original,False,2026-03-26
Financial Support," I'm struggling to make my student loan payments, even though I have a full-time job.",24.0,3.14,1.0,1.0,M,85.0,MEDIUM,Original,False,2026-03-26
Financial Support," The financial aid package I received was much less than I anticipated, and now I'm not sure how I'm going to pay for school.",21.0,2.87,1.0,1.0,F,125.0,MEDIUM,Original,False,2026-03-26
Financial Support," I received a financial warning because I couldn't pay my tuition on time, even though I've been doing everything I can to make ends meet.",16.0,3.19,5.0,1.0,F,138.0,MEDIUM,Original,False,2026-03-26
Financial Support, I wish there were more scholarships available specifically for students in my major.,20.0,2.48,5.0,1.0,F,85.0,MEDIUM,Original,False,2026-03-26
Financial Support," The cost of living on campus is way too high, and it's making it hard to afford my education.",26.0,3.55,4.0,1.0,F,94.0,MEDIUM,Original,False,2026-03-26
Financial Support," I'm constantly worried about my financial situation, and it's affecting my mental health.",17.0,3.57,2.0,1.0,F,90.0,MEDIUM,Original,False,2026-03-26
Financial Support," It's frustrating that some students seem to have unlimited financial resources, while the rest of us struggle to make ends meet.",21.0,2.17,2.0,1.0,F,129.0,MEDIUM,Original,False,2026-03-26
Financial Support," I feel like I'm drowning in student loan debt, and I'm not sure how to get out of it.",23.0,2.95,1.0,1.0,F,86.0,MEDIUM,Original,False,2026-03-26
Financial Support," The financial aid office is so disorganized, and it's making it hard to get the help I need.",20.0,2.69,3.0,1.0,F,93.0,MEDIUM,Original,False,2026-03-26
Financial Support, I wish there were more resources available to help students with their budgeting and financial planning.,22.0,0.29,4.0,1.0,M,105.0,MEDIUM,Original,False,2026-03-26
Financial Support," The interest on my student loans is so high, it's going to take me decades to pay them off.",21.0,0.07,2.0,1.0,M,92.0,MEDIUM,Original,False,2026-03-26
Financial Support, I'm constantly worried about having enough money to pay my bills and afford my education at the same time.,27.0,3.26,4.0,1.0,F,107.0,MEDIUM,Original,False,2026-03-26
Financial Support," I received a letter threatening to drop me from my classes because I couldn't make a payment on time, even though I've been doing everything I can to keep up with my expenses.",26.0,2.82,3.0,1.0,F,176.0,MEDIUM,Original,False,2026-03-26
Financial Support," It's frustrating that I have to work so many hours just to make ends meet, and it's taking away from my study time.",16.0,0.5,5.0,1.0,F,116.0,MEDIUM,Original,False,2026-03-26
Financial Support,I'm struggling to pay for college because there aren't enough scholarships available for students in my program.,25.0,2.18,3.0,1.0,M,112.0,MEDIUM,Original,False,2026-03-26
Financial Support,The financial aid application process is so confusing and time-consuming.,26.0,2.44,2.0,1.0,F,73.0,MEDIUM,Original,False,2026-03-26
Financial Support,I've been hit hard by student loan debt and it's affecting my ability to focus on my studies.,19.0,1.2,2.0,1.0,F,93.0,MEDIUM,Original,False,2026-03-26
Financial Support,I've been living on a tight budget since starting college and it's really stressful.,16.0,2.25,1.0,1.0,F,84.0,MEDIUM,Original,False,2026-03-26
Financial Support,I keep receiving financial warnings even though I'm making regular payments on my tuition and fees.,16.0,0.75,4.0,1.0,M,99.0,MEDIUM,Original,False,2026-03-26
Financial Support,The cost of textbooks and other materials is so high that it's hard to afford them all.,20.0,0.3,5.0,1.0,F,87.0,MEDIUM,Original,False,2026-03-26
Financial Support,It's hard to find part-time work that pays enough to cover my expenses while in school.,24.0,3.16,2.0,1.0,M,87.0,MEDIUM,Original,False,2026-03-26
Financial Support,I'm worried about how I'm going to afford rent and utilities once I graduate and have to start paying back my loans.,18.0,2.55,3.0,1.0,M,116.0,MEDIUM,Original,False,2026-03-26
Financial Support,"I don't qualify for many scholarships because of my major, which is frustrating.",21.0,0.17,3.0,1.0,M,80.0,MEDIUM,Original,False,2026-03-26
Financial Support," The financial aid office is always so crowded and understaffed, making it difficult to get the help I need.",27.0,3.37,2.0,1.0,F,108.0,MEDIUM,Original,False,2026-03-26
Financial Support, I feel like I'm drowning in debt and there's no way out.,25.0,0.48,4.0,1.0,F,57.0,MEDIUM,Original,False,2026-03-26
Financial Support," Even with financial aid, I'm struggling to make ends meet while in college.",16.0,1.04,2.0,1.0,M,76.0,MEDIUM,Original,False,2026-03-26
Financial Support, I'm constantly worried about money and it's affecting my mental health.,17.0,1.75,4.0,1.0,F,72.0,MEDIUM,Original,False,2026-03-26
Financial Support, The college's policies around financial aid and scholarships are confusing and unfair.,23.0,3.28,1.0,1.0,F,87.0,MEDIUM,Original,False,2026-03-26
Financial Support," I've had to take on multiple jobs just to make ends meet, which leaves little time for studying and extracurricular activities.",20.0,3.88,2.0,1.0,M,128.0,MEDIUM,Original,False,2026-03-26
Financial Support, I'm worried about how I'm going to pay off my student loans once I graduate.,20.0,1.49,5.0,1.0,F,77.0,MEDIUM,Original,False,2026-03-26
Financial Support," The cost of living in the area surrounding the college is too high, making it hard to afford basic necessities.",26.0,1.38,1.0,1.0,F,112.0,MEDIUM,Original,False,2026-03-26
Financial Support, I wish there were more opportunities for students to earn money through on-campus jobs.,25.0,2.57,2.0,1.0,M,88.0,MEDIUM,Original,False,2026-03-26
Financial Support, I'm constantly stressed about money and it's taking a toll on my academic performance.,20.0,1.13,3.0,1.0,F,87.0,MEDIUM,Original,False,2026-03-26
Financial Support, The financial aid process is so overwhelming that I don't even know where to start.,21.0,2.85,1.0,1.0,F,84.0,MEDIUM,Original,False,2026-03-26
Financial Support, I'm barely able to afford food and other basic necessities on top of tuition and fees.,25.0,1.13,3.0,1.0,F,87.0,MEDIUM,Original,False,2026-03-26
Financial Support, I wish there were more financial literacy courses offered to students.,27.0,0.65,5.0,1.0,F,71.0,MEDIUM,Original,False,2026-03-26
Financial Support, It's frustrating that the college charges so much for things like parking permits and meal plans.,16.0,0.15,1.0,1.0,M,98.0,MEDIUM,Original,False,2026-03-26
Financial Support, I'm worried that I won't be able to graduate on time because I can't afford the classes I need.,16.0,0.82,3.0,1.0,F,96.0,MEDIUM,Original,False,2026-03-26
Financial Support, The college's scholarship application process is so competitive that it feels like there's no point in even trying.,26.0,2.25,4.0,1.0,M,116.0,MEDIUM,Original,False,2026-03-26
Financial Support, It's unfair that some students are able to afford all the materials they need while others can't.,19.0,1.69,2.0,1.0,M,98.0,MEDIUM,Original,False,2026-03-26
Financial Support, I'm struggling to balance my part-time job with my coursework and it's affecting my grades.,23.0,0.73,1.0,1.0,F,92.0,MEDIUM,Original,False,2026-03-26
Financial Support," The financial aid office is always changing its policies, making it hard to keep up.",24.0,3.29,3.0,1.0,M,85.0,MEDIUM,Original,False,2026-03-26
